   0.0000000000000000                1         100
         250         250         200
          43          89          88
          43          89          89
          43          89          90
          43          90          90
          43          90          91
          43          89          91
          43          89          92
          43          89          93
          43          88          93
          43          88          94
          43          88          95
          43          89          95
          43          89          96
          43          90          96
          42          90          96
          42          91          96
          41          91          96
          41          92          96
          41          93          96
          40          93          96
          39          93          96
          39          93          95
          39          94          95
          39          95          95
          39          95          94
          39          96          94
          39          96          93
          39          96          92
          40          96          92
          40          95          92
          40          95          93
          40          94          93
          40          94          94
          41          94          94
          41          95          94
          40          95          94
          40          96          94
          40          97          94
          40          97          93
          40          98          93
          39          98          93
          38          98          93
          37          98          93
          36          98          93
          36          98          92
          36          97          92
          36          96          92
          35          96          92
          34          96          92
          34          97          92
          34          98          92
          34          98          91
          34          98          90
          35          98          90
          36          98          90
          36          97          90
          35          97          90
          35          97          89
          36          97          89
          36          98          89
          35          98          89
          34          98          89
          33          98          89
          33          97          89
          32          97          89
          31          97          89
          31          98          89
          31          98          90
          31          97          90
          31          96          90
          31          95          90
          30          95          90
          30          96          90
          29          96          90
          29          96          89
          28          96          89
          27          96          89
          27          95          89
          27          95          88
          27          95          87
          26          95          87
          26          95          86
          27          95          86
          28          95          86
          29          95          86
          30          95          86
          30          94          86
          30          93          86
          30          92          86
          30          91          86
          29          91          86
          28          91          86
          27          91          86
          27          92          86
          27          93          86
          27          93          85
          27          94          85
          27          95          85
          27          96          85
          26          96          85
 nasold         372 nastes         372
 nosnap       30000 interval       25000 noequil          10
 IFINE=1 mean good. CHeck your IFINE=           1
