   0.00000000               1         100
         250         250         200
         135          98          90
         136          98          90
         136          97          90
         135          97          90
         135          97          91
         134          97          91
         134          96          91
         135          96          91
         135          96          92
         135          95          92
         135          95          91
         135          94          91
         135          94          92
         134          94          92
         134          95          92
         133          95          92
         132          95          92
         132          96          92
         132          96          91
         133          96          91
         133          96          92
         134          96          92
         134          96          93
         134          95          93
         133          95          93
         132          95          93
         132          95          94
         132          96          94
         132          96          95
         132          95          95
         132          95          96
         131          95          96
         131          95          97
         131          95          98
         131          95          99
         131          95         100
         132          95         100
         133          95         100
         133          96         100
         133          96          99
         132          96          99
         132          97          99
         132          97         100
         132          96         100
         131          96         100
         131          96          99
         130          96          99
         130          96          98
         130          96          97
         130          95          97
         130          95          98
         130          94          98
         131          94          98
         131          94          97
         132          94          97
         132          94          96
         133          94          96
         134          94          96
         135          94          96
         136          94          96
         136          93          96
         136          93          97
         136          93          98
         136          92          98
         136          91          98
         136          91          99
         136          90          99
         136          89          99
         136          88          99
         136          88          98
         136          89          98
         137          89          98
         137          89          97
         137          90          97
         136          90          97
         136          90          98
         137          90          98
         138          90          98
         138          90          99
         138          90         100
         139          90         100
         140          90         100
         141          90         100
         141          89         100
         142          89         100
         142          89          99
         142          88          99
         142          88          98
         143          88          98
         144          88          98
         144          88          97
         145          88          97
         145          89          97
         144          89          97
         144          90          97
         144          90          96
         144          91          96
         144          91          95
         144          90          95
         143          90          95
