   0.00000000               1          50
         250         250         200
         250          46         190
           1          46         190
           1          46         189
           1          45         189
           1          45         190
           2          45         190
           2          45         189
           2          46         189
           2          46         190
           3          46         190
           3          46         189
           3          47         189
           2          47         189
           1          47         189
           1          47         190
           2          47         190
           2          48         190
           2          49         190
           2          49         189
           2          50         189
           1          50         189
           1          50         188
           1          49         188
           1          49         189
           1          48         189
           1          48         190
           1          48         191
           1          48         192
           2          48         192
           2          49         192
           3          49         192
           3          48         192
           3          48         193
           3          47         193
           3          47         192
           4          47         192
           5          47         192
           5          48         192
           6          48         192
           7          48         192
           7          49         192
           6          49         192
           5          49         192
           5          49         193
           5          48         193
           4          48         193
           4          48         194
           4          47         194
           5          47         194
           5          47         195
