  0.20000000000000001                1          50
         250         250         200
         104           5          98
         104           5          99
         103           5          99
         103           5         100
         103           6         100
         103           6          99
         104           6          99
         104           7          99
         104           8          99
         104           8         100
         104           7         100
         104           6         100
         104           5         100
         104           5         101
         104           4         101
         104           4         102
         104           4         103
         104           5         103
         103           5         103
         103           6         103
         103           6         104
         102           6         104
         102           7         104
         102           7         103
         102           8         103
         101           8         103
         101           9         103
         101           9         102
         101           8         102
         100           8         102
          99           8         102
          99           9         102
          99           9         103
          99           9         104
         100           9         104
         100           9         103
         100          10         103
         100          10         104
         100          10         105
         101          10         105
         101          10         104
         102          10         104
         102          10         105
         102          10         106
         101          10         106
         101          11         106
         101          11         107
         101          10         107
         101          10         108
         100          10         108
 nasold         172 nastes         172
 nosnap       30000 interval       25000 noequil          10
 IFINE=1 mean good. CHeck your IFINE=           1
