   0.0000000000000000                1         100
         250         250         200
         217         172          74
         217         171          74
         216         171          74
         216         171          73
         216         172          73
         215         172          73
         214         172          73
         214         173          73
         214         174          73
         214         174          72
         214         173          72
         213         173          72
         213         173          73
         213         173          74
         212         173          74
         211         173          74
         211         172          74
         211         171          74
         211         171          73
         211         171          72
         210         171          72
         210         171          73
         210         170          73
         209         170          73
         209         170          74
         209         171          74
         209         171          75
         210         171          75
         210         171          76
         209         171          76
         209         171          77
         208         171          77
         208         170          77
         207         170          77
         207         171          77
         206         171          77
         206         171          78
         206         171          79
         206         171          80
         206         171          81
         207         171          81
         208         171          81
         208         172          81
         208         172          80
         208         173          80
         209         173          80
         209         173          79
         208         173          79
         207         173          79
         207         172          79
         207         172          78
         208         172          78
         209         172          78
         209         171          78
         209         170          78
         208         170          78
         208         169          78
         208         168          78
         208         168          77
         207         168          77
         207         168          78
         206         168          78
         206         168          77
         206         168          76
         206         169          76
         206         169          75
         206         168          75
         205         168          75
         204         168          75
         203         168          75
         203         168          76
         203         167          76
         203         167          75
         202         167          75
         201         167          75
         201         167          74
         201         166          74
         201         165          74
         200         165          74
         200         165          73
         200         165          72
         200         166          72
         200         166          73
         200         166          74
         199         166          74
         199         165          74
         199         165          73
         199         165          72
         198         165          72
         197         165          72
         197         164          72
         198         164          72
         198         164          71
         199         164          71
         199         164          72
         199         164          73
         199         163          73
         200         163          73
         200         162          73
         200         162          72
 nasold         358 nastes         358
 nosnap       30000 interval       25000 noequil          10
 IFINE=1 mean good. CHeck your IFINE=           1
