   0.0000000000000000                1         100
         250         250         200
         168         112         112
         168         112         111
         167         112         111
         167         112         110
         167         112         109
         166         112         109
         166         112         108
         165         112         108
         165         112         107
         164         112         107
         164         113         107
         164         114         107
         163         114         107
         162         114         107
         161         114         107
         161         113         107
         160         113         107
         160         112         107
         160         111         107
         159         111         107
         159         111         108
         159         110         108
         158         110         108
         157         110         108
         157         109         108
         157         109         107
         157         110         107
         158         110         107
         159         110         107
         160         110         107
         161         110         107
         161         110         106
         161         110         105
         161         111         105
         160         111         105
         159         111         105
         159         111         104
         159         111         103
         160         111         103
         160         110         103
         159         110         103
         159         110         102
         159         110         101
         158         110         101
         158         110         100
         158         110          99
         159         110          99
         160         110          99
         160         110          98
         159         110          98
         158         110          98
         157         110          98
         157         111          98
         157         112          98
         157         112          97
         157         111          97
         157         111          96
         157         111          95
         157         110          95
         157         109          95
         156         109          95
         155         109          95
         154         109          95
         154         108          95
         154         108          94
         153         108          94
         152         108          94
         152         109          94
         152         109          93
         151         109          93
         150         109          93
         149         109          93
         149         110          93
         149         110          92
         149         111          92
         149         111          91
         149         111          90
         149         112          90
         149         113          90
         149         113          91
         149         112          91
         148         112          91
         148         112          92
         148         111          92
         147         111          92
         146         111          92
         146         111          93
         146         110          93
         147         110          93
         147         110          94
         148         110          94
         149         110          94
         149         110          95
         149         110          96
         150         110          96
         151         110          96
         151         110          97
         151         109          97
         151         108          97
         150         108          97
 nasold         376 nastes         376
 nosnap       30000 interval       25000 noequil          10
 IFINE=1 mean good. CHeck your IFINE=           1
