   0.0000000000000000                1         100
         250         250         200
         115         124         148
         115         123         148
         115         124         148
         115         124         149
         115         123         149
         115         122         149
         116         122         149
         116         122         148
         117         122         148
         117         121         148
         117         121         149
         117         122         149
         117         121         149
         116         121         149
         117         121         149
         118         121         149
         117         121         149
         117         120         149
         117         120         150
         116         120         150
         116         120         151
         117         120         151
         117         119         151
         116         119         151
         116         119         150
         116         119         149
         116         118         149
         117         118         149
         116         118         149
         116         119         149
         116         118         149
         116         118         148
         116         119         148
         116         119         147
         115         119         147
         114         119         147
         115         119         147
         114         119         147
         114         119         148
         114         119         147
         115         119         147
         115         119         148
         115         119         147
         115         120         147
         115         120         148
         115         120         147
         116         120         147
         116         120         146
         115         120         146
         115         121         146
         114         121         146
         114         122         146
         114         122         145
         114         123         145
         114         123         144
         114         123         143
         115         123         143
         115         123         144
         115         123         145
         115         123         144
         115         123         143
         114         123         143
         114         123         142
         113         123         142
         113         123         141
         113         123         140
         113         122         140
         114         122         140
         115         122         140
         115         121         140
         115         122         140
         115         122         141
         116         122         141
         117         122         141
         117         121         141
         116         121         141
         116         121         140
         116         121         141
         116         122         141
         116         122         142
         116         122         143
         116         123         143
         116         123         142
         116         122         142
         116         121         142
         116         122         142
         116         122         141
         116         121         141
         115         121         141
         115         121         142
         115         122         142
         116         122         142
         116         122         141
         116         123         141
         116         123         142
         116         124         142
         116         123         142
         117         123         142
         118         123         142
         118         124         142
 nasold         296 nastes         296
 nosnap       30000 interval       25000 noequil          10
 empty_sum        32867
 EMPTY and lch*nch do not match
 IFINE=1 mean good. CHeck your IFINE=           0
