   0.0000000000000000                1         100
         250         250         200
         148          87         157
         148          87         158
         149          87         158
         149          88         158
         149          89         158
         150          89         158
         150          90         158
         150          91         158
         151          91         158
         152          91         158
         152          91         157
         152          90         157
         153          90         157
         153          90         156
         153          91         156
         153          92         156
         153          93         156
         154          93         156
         154          92         156
         154          92         157
         155          92         157
         155          93         157
         155          93         156
         155          93         155
         155          92         155
         155          91         155
         155          91         154
         156          91         154
         157          91         154
         158          91         154
         158          91         153
         158          91         152
         158          90         152
         158          89         152
         158          89         153
         157          89         153
         157          89         152
         157          88         152
         156          88         152
         156          88         151
         155          88         151
         154          88         151
         154          88         152
         154          88         153
         154          88         154
         154          88         155
         154          88         156
         154          88         157
         155          88         157
         156          88         157
         156          89         157
         156          89         156
         157          89         156
         157          88         156
         156          88         156
         156          87         156
         157          87         156
         157          86         156
         157          85         156
         156          85         156
         155          85         156
         155          85         155
         155          86         155
         155          87         155
         155          88         155
         155          88         154
         155          87         154
         155          87         153
         154          87         153
         154          86         153
         155          86         153
         156          86         153
         157          86         153
         158          86         153
         158          86         152
         158          85         152
         159          85         152
         159          86         152
         160          86         152
         160          85         152
         160          85         153
         160          85         154
         160          84         154
         160          84         155
         160          85         155
         160          85         156
         159          85         156
         159          86         156
         160          86         156
         160          87         156
         160          87         157
         160          88         157
         160          89         157
         160          89         158
         159          89         158
         159          89         159
         159          88         159
         159          87         159
         159          87         160
         159          88         160
 nasold         370 nastes         370
 nosnap       30000 interval       25000 noequil          10
 IFINE=1 mean good. CHeck your IFINE=           1
