   0.00000000               1          50
         250         250         200
          97          26         176
          97          25         176
          96          25         176
          96          24         176
          96          24         175
          96          23         175
          96          23         176
          95          23         176
          95          24         176
          95          24         177
          95          24         178
          95          24         179
          96          24         179
          96          24         180
          97          24         180
          98          24         180
          99          24         180
          99          25         180
          99          25         181
          99          24         181
          99          23         181
          98          23         181
          98          23         182
          98          22         182
          99          22         182
          99          22         181
          98          22         181
          98          21         181
          98          20         181
          98          20         180
          97          20         180
          96          20         180
          96          21         180
          95          21         180
          95          21         179
          96          21         179
          96          20         179
          95          20         179
          95          20         178
          96          20         178
          96          20         177
          97          20         177
          97          20         176
          97          21         176
          98          21         176
          98          20         176
          98          19         176
          98          19         177
          99          19         177
         100          19         177
