   5.0000000000000003E-002           1         100
         250         250         200
         109          21          68
         109          21          67
         109          21          66
         109          21          65
         108          21          65
         107          21          65
         107          20          65
         108          20          65
         108          19          65
         108          18          65
         108          18          64
         108          18          63
         108          19          63
         107          19          63
         106          19          63
         105          19          63
         105          20          63
         105          20          62
         105          20          61
         105          21          61
         105          21          60
         105          20          60
         105          19          60
         105          19          61
         106          19          61
         106          18          61
         107          18          61
         107          18          62
         107          18          63
         107          17          63
         108          17          63
         108          16          63
         109          16          63
         109          15          63
         108          15          63
         108          14          63
         109          14          63
         109          13          63
         109          13          64
         109          13          65
         109          14          65
         108          14          65
         107          14          65
         107          13          65
         106          13          65
         105          13          65
         105          12          65
         105          12          66
         106          12          66
         106          12          67
         105          12          67
         104          12          67
         104          11          67
         105          11          67
         105          11          68
         106          11          68
         106          10          68
         106           9          68
         106           9          67
         106          10          67
         106          10          66
         106          11          66
         107          11          66
         108          11          66
         108          10          66
         108          10          65
         109          10          65
         110          10          65
         110          10          64
         110           9          64
         110           9          65
         110           8          65
         110           8          64
         111           8          64
         111           8          65
         111           9          65
         111           9          66
         110           9          66
         110           8          66
         109           8          66
         109           9          66
         109           9          67
         109           9          68
         110           9          68
         110           9          69
         110           9          70
         110           9          71
         110          10          71
         110          11          71
         110          12          71
         109          12          71
         109          13          71
         109          13          72
         109          13          73
         108          13          73
         108          13          74
         107          13          74
         107          13          75
         107          14          75
         108          14          75
 nasold         364 nastes         364
 nosnap       30000 interval       25000 noequil          10
 IFINE=1 mean good. CHeck your IFINE=           1
