   0.00000000               1          50
         250         250         200
         135         189          68
         135         190          68
         134         190          68
         134         190          67
         134         190          66
         134         189          66
         134         189          65
         134         188          65
         134         188          64
         133         188          64
         133         188          65
         133         188          66
         133         187          66
         133         186          66
         134         186          66
         134         186          67
         134         186          68
         134         186          69
         134         186          70
         134         187          70
         134         187          71
         133         187          71
         133         187          70
         133         187          69
         133         187          68
         134         187          68
         134         187          67
         134         187          66
         134         187          65
         134         187          64
         135         187          64
         135         187          65
         135         186          65
         135         185          65
         136         185          65
         136         186          65
         136         186          64
         136         186          63
         136         186          62
         136         187          62
         136         188          62
         135         188          62
         135         188          61
         135         188          60
         136         188          60
         136         187          60
         135         187          60
         134         187          60
         134         188          60
         134         188          59
