   0.35000000               1          50
         250         250         200
          19         241          33
          18         241          33
          18         242          33
          18         243          33
          18         243          34
          19         243          34
          19         242          34
          19         242          33
          19         242          32
          19         242          31
          19         243          31
          19         244          31
          20         244          31
          20         245          31
          20         245          30
          20         244          30
          21         244          30
          21         244          31
          21         243          31
          21         243          30
          20         243          30
          20         243          29
          20         244          29
          21         244          29
          22         244          29
          22         243          29
          22         242          29
          23         242          29
          24         242          29
          25         242          29
          26         242          29
          26         241          29
          26         241          30
          26         240          30
          27         240          30
          27         241          30
          27         241          29
          27         240          29
          27         240          28
          27         241          28
          26         241          28
          26         242          28
          25         242          28
          25         243          28
          25         243          27
          25         243          26
          25         242          26
          26         242          26
          26         243          26
          26         244          26
